,,0x3e1c,0x300b,0x1805,0x1004,0xc02,0x99c,0x802,0x6dd,0x601,0x556,0x4ce,0x45e,0x401,0x3b2,0x36e,0x333,0x300,0x2d3,0x2ab,0x287,0x267,0x249,0x22f,0x216,0x200,0x1eb,0x1d9,0x1c7,0x1b7,0x1a8,0x199,0x18c,0x180,0x174,0x169,0x15f,0x155,0x14c,0x143,0x13b,0x133,0x12b,0x124,0x11e,0x117,0x111,0x10b,0x105,0x100,0xfb,0xf5,0xf1,0xec,0xe8,0xe3,0xdf,0xdb,0xd7,0xd4,0xd0,0xcc,0xc9
b 11 45,No.2 spread,31964.661112063655,30241.41574926742,25446.650051012537,18642.806653499065,11479.84848826783,6522.4274120749515,6522.707826628071,7962.847879166907,7818.76622970534,6027.6269148247,3714.0943987812047,3150.200868656573,4360.2905829447445,4973.591543091435,4353.9549090914525,2785.93684821602,1368.867450108352,2136.8605689722535,3137.334660262574,3253.2058613876475,2487.188504558362,1346.7179697336908,1282.4006325578741,2113.7154943128385,2447.1307417982007,2048.0054121999415,1156.250017865116,882.1730282193417,1714.5316449785728,2251.50511567163,2162.183259903854,1526.4651428196094,848.9931253969172,1179.8475010145048,1766.5263840743241,1900.397036292879,1502.3512109297287,830.0480967767295,825.8215192131715,1435.8573096609612,1746.1628826547235,1567.1931200062254,1017.3680939276429,679.8249965283844,1141.8467019623772,1555.0182733856468,1551.6175533923629,1135.7352296005424,633.7078346739652,861.8951786299738,1343.9800244054645,1501.6116885812764,1247.0683736412473,759.0031489100742,695.0876307768895,1150.9839501215117,1421.218346950936,1307.8332522501892,893.011105341216,642.3939336607558,1005.119792326853,1349.19683866428
b 11 50,No.2 spread,33517.70484292199,31726.205366431856,26746.809013275026,19702.53763215561,12351.129201686483,7377.506786809461,7289.380599785015,8620.296871220742,8389.354472066812,6509.2485535367905,4170.476085760852,3621.3110454761436,4792.494984023542,5380.17298968433,4712.03268566673,3091.083743377017,1683.5057180216256,2369.096335260859,3356.4254973373986,3459.0332051393025,2658.566608766601,1500.4919888598906,1442.498823963208,2278.1318023531194,2616.4906782750227,2203.230179392404,1308.2746562089762,1056.4146522146561,1873.7678073427612,2418.7707314533477,2322.066193655474,1667.7281195159574,994.3163361850276,1310.0969319857097,1900.3432503498104,2035.1915933195362,1624.9624599080414,952.1601879352332,945.8281986688685,1552.2450676923806,1868.2478614769432,1682.4671197133405,1123.4725217108958,794.6185374654455,1248.6726838405996,1668.7379310231333,1663.9842848352207,1238.6113842030595,744.9066936310185,965.3610905896193,1450.2876963661654,1610.7835356914716,1348.9172869974575,859.1199611519799,797.2688828730993,1250.7549518005922,1526.798711075324,1410.536127348492,991.3211066385895,747.5348801857388,1103.899503237316,1453.4430101880525
b 11 60,No.2 spread,36370.76206241392,34466.25472943598,29180.843565718435,21735.59349409662,14050.567087208115,8927.847100716432,8560.571563434036,9670.776379903917,9291.59298559982,7274.99375606932,4896.603064558599,4368.440429352671,5493.737487591766,6039.111192780482,5293.201941458556,3596.6743977039437,2217.3478123292557,2819.404796422576,3776.3742428032097,3848.715010048988,2991.7612696449205,1815.7958025615933,1761.2116352610906,2589.922961755694,2931.1610294885822,2495.016836708871,1591.626737358755,1345.2674896987915,2133.429196306483,2686.1256432220885,2575.547865764106,1891.380156454942,1223.874078371571,1533.795562019571,2133.284863246124,2270.1721439439625,1844.3400506045807,1181.6404926249038,1183.0446407692039,1779.1420118891392,2098.5671940309735,1898.540239861147,1322.9259742108338,998.9337261959649,1437.857929437977,1867.0339625876552,1860.2118446604852,1421.1248785812154,937.9200340526028,1148.199630181394,1636.3869138702273,1800.7234616893095,1528.3712223552263,1038.916311001322,983.8304668169516,1434.031281870001,1717.7707155529295,1596.578262004061,1170.8840722023742,934.852632935693,1281.366556783809,1638.1893377813271
b 11 65,No.2 spread,37832.11475355843,35873.44710574203,30441.742929657798,22806.12126135515,14964.135149516937,9762.853273775707,9256.296707723932,10252.61042567851,9799.003840797965,7715.33906707892,5299.792185311612,4733.221137916186,5814.931547289659,6338.185000935032,5560.586337283448,3831.558192335641,2447.1729053543927,3009.3881817294937,3951.7134333297754,4010.326394266568,3129.037293533861,1943.4319887878214,1892.7199354105285,2721.289864143533,3061.5567719235514,2614.333868121313,1713.4922593084316,1495.0345494137744,2283.2945606101275,2838.890080785599,2720.811733762441,2025.3069271297045,1365.3457434741847,1665.9576696453196,2262.3096570466423,2396.2347428676476,1960.1439304992625,1294.781736655326,1291.0152883411374,1883.0066093650885,2204.859369410029,1999.726756943261,1418.6135877611978,1098.9797308551842,1533.014806228334,1965.0871190426462,1956.4419742438786,1511.4706624900568,1034.468882777688,1243.7857238397958,1733.488876697112,1899.076246075194,1621.891393425169,1132.3915734857337,1078.575572492785,1526.3611870416944,1812.8809727630737,1689.4497712814964,1261.5483105718959,1029.879894501345,1373.39798872713,1733.326511777575
b 11 70,No.2 spread,39265.24828854979,37260.99396157448,31705.851929033543,23907.83789567481,15921.623460206794,10599.646615808098,9888.898841284674,10742.499812712625,10209.163662120834,8054.121532313594,5567.233371638652,4921.545039004234,5963.490193725884,6474.291830474001,5677.836700433608,3934.2370314600394,2589.491567324042,3189.553971426961,4139.375765450513,4191.731778559874,3298.7817245379524,2129.1229047923725,2086.283810929363,2898.2568542668896,3232.226597233124,2771.8458006717765,1852.5518398438533,1591.6068638119232,2354.4654686661615,2912.480965227744,2792.9584041979924,2090.251561262174,1433.3070831598466,1741.8296122780248,2346.552144192396,2484.204362547761,2046.6371831871554,1388.7677815609168,1389.056859278501,1976.2188895000347,2297.655925407947,2087.1281673362278,1499.0931060333094,1174.6454915992158,1600.8959596672576,2035.307056428072,2026.7538872829125,1578.9456015660382,1106.483336700999,1315.1209684000728,1806.1819605277856,1973.1502996697482,1692.9043358186889,1202.47021179622,1147.094107573349,1592.5415872787012,1881.1385068243405,1756.5484041282195,1327.4684033837777,1098.944065936746,1441.03647679501,1803.2299548582255
b 11 75,No.2 spread,40547.43658690436,38502.70944647068,32837.28777272215,24891.037076431196,16762.26177628705,11302.971440301642,10399.397949292734,11126.984454655689,10526.228722784506,8316.825767050897,5789.940834955632,5113.898671063025,6137.290389063304,6638.920654564374,5825.462946111211,4068.908716169871,2746.7264545737385,3351.9906366698865,4298.20334334075,4341.9538244877285,3436.4416659865196,2272.4671926899723,2232.1039944840704,3033.360866891171,3361.397598477039,2888.9747414403732,1957.9375004328892,1682.4679346459636,2434.6351806767675,2995.2801447528936,2873.7918520980907,2166.8076666112042,1518.9258965618899,1831.4516930251132,2438.193522724484,2575.3907230791,2132.5992411658704,1474.245556015238,1470.4530030645474,2052.980207248261,2374.536718971606,2159.9044888266367,1567.6978900134322,1245.0634939203642,1668.804696655116,2105.281085701458,2095.965243658123,1645.2409012899552,1177.544028176597,1386.2920821121143,1878.2963612014175,2046.155825203039,1762.987265678396,1271.8370044336243,1214.7661921376914,1657.3219442623408,1947.2468319482946,1821.2409693954933,1390.637614080559,1164.020446981656,1504.5746291400856,1868.7529585772859
b 11 80,No.2 spread,41656.40231975313,39584.858763312295,33844.61472689254,25789.92259961669,17528.367575189164,11866.101146903015,10680.79396166557,11249.054860081209,10582.182195522702,8327.850878332318,5759.489738005393,5081.212074045969,6138.350131932613,6661.445110782551,5857.059223189184,4116.246282219729,2847.829442331644,3480.0809333902057,4421.920353668722,4456.475412931832,3543.653467018341,2388.7058262999344,2346.929884599774,3132.6089525976117,3451.05585536545,2964.719435431906,2010.4675971126255,1699.4270126104443,2442.5953662573456,3008.8316917373927,2892.000465134227,2192.90891563276,1572.620986710108,1904.9842056226264,2512.9267317488775,2645.9938256525147,2194.313253317258,1523.2519331800356,1500.7346434090132,2077.470309047884,2400.296162188752,2186.2236374063723,1598.0947958546824,1290.2595243040662,1719.9360630518452,2157.1786057909426,2145.4171658245173,1690.1753720928557,1219.5939636867288,1423.2660619495525,1915.154640280123,2084.1438692597135,1800.45986682343,1310.7238250729163,1254.9371749709082,1696.208484772765,1986.3579647072522,1858.9857638451683,1426.8447450961187,1200.3879421401282,1539.9051099153353,1905.2028105917698
b 12 40,No.2 spread,30170.01802958041,28521.237902372846,23929.779409808816,17398.702037959327,10477.6180605585,5643.906744036689,5886.22524106472,7460.127435513633,7394.5844660255725,5685.099795942005,3380.058967505601,2715.9166772395197,3922.1912436880793,4554.254951461999,3987.62069345237,2476.484871861122,1005.1610449669535,1875.0630580987795,2885.051641067726,3010.843021908276,2280.498823993795,1166.018711789107,1134.2803816737044,1970.0660421239213,2296.26730376323,1911.4669735631167,1030.7781837028153,735.5999848775622,1574.337727030922,2096.948730972461,2011.8815808651361,1393.8605275180694,709.6977981393721,1060.3031039090436,1643.399684831527,1777.1773229061087,1393.435576853842,720.2603600712397,703.3901534511609,1312.538861076644,1614.9084002760128,1442.8467239921058,904.8835291982783,568.691470329874,1048.8747566373956,1454.5460766122612,1452.1102414305544,1046.6245487114259,532.6918272387488,761.6929944273967,1237.721416037662,1391.4621835997802,1145.0066620838234,660.7401699011324,600.2336490394997,1060.1463113382192,1323.7840374970162,1213.4126870508771,803.4720512995651,541.2671093146784,908.730739636675,1245.897063911787
b 12 45,No.2 spread,31508.749118856533,29799.382664738998,25043.504346915717,18296.000081926628,11198.540894738235,6337.313191924375,6470.25163546022,7943.805754302876,7799.570217620551,6005.732494442484,3682.1521924921326,3096.3294414781935,4300.918701950012,4912.613286876462,4294.95558403866,2730.2267327510876,1317.3445556627205,2118.3652392795752,3123.096449040995,3239.2099218270514,2475.9295751125032,1339.9029213561691,1276.3393732399097,2104.1485719101784,2435.6288759451336,2036.9993560685343,1144.7725246969662,865.8678232361979,1699.6534494898233,2236.8516589465307,2149.616237835241,1516.708794172009,835.3282617884163,1160.3715935880223,1744.9405371049459,1878.3136231844906,1481.2739091257106,807.2071135703202,806.4863716505387,1420.2034830752618,1730.431752019676,1552.782204220899,1006.2535306520739,674.310609991021,1137.6877924076384,1548.9640749717234,1544.8367883657381,1128.9847183864392,622.5651084143569,847.1209280205729,1328.6114712747444,1486.2729040533732,1233.145568669356,746.5240533592199,685.3902828058539,1142.3294214533055,1411.899912900878,1298.7839392826663,884.0183332252112,629.9397198823627,991.5989289106542,1334.6714618500976
b 12 50,No.2 spread,32975.9403417287,31202.48500265789,26273.479180854774,19301.848448844154,12034.73667667195,7177.08935542804,7226.963131640301,8598.092258883404,8374.229807694235,6495.439056258263,4133.712073984064,3522.548039873154,4671.35965370967,5258.1312632739355,4597.625428313285,2983.535522382336,1577.8092506899502,2317.3846558423083,3320.4541510498816,3430.465263919438,2640.7114980151464,1492.0365091484337,1422.9979842294865,2245.9886673701453,2578.4210886244587,2163.9517475073167,1263.1344861392126,1006.8880364102495,1836.5161507160128,2383.8444138376444,2291.2212651584596,1644.0745433860513,976.5999165563593,1292.843221589818,1878.6354144149184,2011.0959640327706,1600.9083688293579,923.1884685160105,912.7476351094616,1522.224889496639,1838.9358243156923,1656.1904916139088,1101.53152431658,775.4780252281207,1230.7270941848678,1648.2666413009636,1642.7632922378025,1217.8939397726965,719.561172828598,939.9720452908118,1425.1030634216074,1585.663515488806,1326.0201469112164,838.4694691817605,779.5034164367829,1233.661991613085,1508.244432438939,1392.142415767827,972.8994121052812,725.0784361638946,1080.8604224260853,1429.07649302073
b 12 55,No.2 spread,34547.55242392153,32702.323694871608,27580.056274901137,20359.955712149847,12905.772617506987,8043.429683830301,8033.754428791956,9301.811140051592,8977.822798419787,6999.5162945093225,4624.418112699771,4073.0758976371494,5200.262977774917,5750.427062231053,5025.294927472651,3354.0165089943366,1990.660798226937,2667.638096862747,3648.3229572763653,3735.862578039187,2902.3576374865393,1731.3934237945532,1643.5833490718246,2455.4754190714984,2790.64491096206,2359.721909073517,1449.012736785642,1192.1844353891588,2003.8891939052132,2560.692542842539,2461.1870016741664,1795.5710574310879,1136.1693735966176,1448.7771544039326,2039.5168206148317,2171.3217705951624,1747.1509981378988,1073.3943892851373,1070.3606727990634,1675.5064252814752,1996.540184943514,1804.8469871081036,1240.3980879170276,922.5610486454793,1366.965711785269,1790.3977021835703,1782.560255419254,1346.7841335223798,855.644016824056,1066.8405382782037,1554.2983984921418,1717.9388828619944,1450.595956987579,962.1290665340157,905.9409023437735,1357.5307918079807,1638.1443551590526,1518.8115054573404,1095.0964429288185,854.1274936659435,1203.0452573251887,1556.7365016562799
b 12 60,No.2 spread,36042.53531044276,34135.199425829116,28845.440821304357,21408.49725723252,13781.326667606365,8857.867002876927,8730.4660053351,9892.205271877121,9484.135952046949,7430.095336614606,5050.872860037175,4546.706594842967,5660.541621769028,6181.8032568031595,5405.29161273647,3689.1680049361266,2342.4588920051156,2966.4511654383423,3923.393665313583,3988.913666628976,3119.493065273478,1936.1002983182827,1849.8152331362305,2657.066684839785,2994.004775359697,2550.647348740807,1635.7763722874963,1374.7324842645228,2162.29309283097,2721.5503111878934,2613.376466910892,1928.8655585218478,1266.288115023575,1574.5321102609405,2172.69246030366,2307.480644140254,1876.5737908815306,1211.7423526937728,1215.834261374689,1814.4673162740635,2135.933028825925,1935.065070433515,1361.4396886016154,1048.982741966415,1488.2433718917698,1917.4587955577658,1908.730017243857,1465.575077483046,979.4496586118943,1181.1138127348017,1668.1515064260693,1833.4153268707005,1560.0251491608324,1071.3791582681417,1018.1453719386677,1468.307289992746,1753.583069521688,1631.785224449116,1204.5415229474472,966.9727666489028,1309.9876368472405,1667.4084269460604
b 12 65,No.2 spread,37017.97327283507,35084.35928092923,29722.478582833526,22186.889617701512,14459.276476376737,9404.675623930763,9067.377655329547,10128.521892812822,9688.039819556525,7606.6910006768885,5178.726380433357,4596.411756647294,5680.0896696238715,6204.679580796007,5432.258940889439,3713.121187032388,2357.377356727507,2977.1232048914467,3937.0792331365637,4002.922100550329,3131.354261354172,1954.2858535951086,1888.0123018422023,2700.6047005570617,3036.128810386837,2588.2813478562744,1675.5762986512657,1427.465119332508,2214.384939249899,2773.368943205946,2662.012084727528,1973.5706657173955,1313.4700601560442,1618.2870263220289,2215.4925055295107,2349.8431771826286,1916.267169816813,1250.5008479683504,1250.244073263595,1846.3544925704348,2168.882649288773,1966.8837339886552,1390.5221382399127,1074.2960386353598,1509.5055808740099,1939.4185771902291,1930.3447606911645,1485.4809809446263,1001.4641496200705,1206.0068655656992,1695.0148516390695,1861.0631254679142,1586.7046228249028,1099.51365256283,1048.9538065174488,1498.654598585757,1784.3582064788288,1661.3945598490031,1232.8807597861883,995.6543125375139,1337.1527139358222,1695.3920933892616
b 12 70,No.2 spread,38260.0252778202,36284.50257773175,30809.1683631007,23124.667872381786,15267.539197330148,10116.299818161091,9619.988400231678,10573.684166446457,10072.8544029757,7938.092054613648,5467.5284927534585,4834.570857144417,5881.264105852068,6392.496636517072,5601.636759972742,3862.76198972906,2504.94100576611,3103.424498913014,4055.1187202277492,4111.045970071541,3222.5515890044617,2041.6431458947116,1986.4222036874385,2801.4084193271465,3135.3469128030465,2679.076119739204,1770.8826141207696,1548.5796169775535,2336.0050604272346,2896.3194881144104,2778.959497822948,2081.7211978053083,1423.8097418377592,1716.7399308710765,2309.5699940955114,2441.0182396062232,1999.3975579777577,1330.197594914394,1325.9425521374183,1920.173673285302,2244.8588836688596,2039.5891511802251,1460.274183207543,1149.3190458419692,1582.6276048406603,2014.4363059167626,2003.637749396196,1554.4033826676014,1075.1344896427677,1279.3212305572401,1769.123231915495,1935.851271959035,1657.9302031161565,1170.6727422202273,1120.6742419836478,1568.4756302543115,1856.0362889774585,1731.3751318916497,1301.1713527517834,1066.8295666693075,1406.1980590176474,1766.5867631457545
b 12 75,No.2 spread,39777.22244133487,37750.956234499354,32139.05035154952,24278.231119762793,16274.927979220478,11027.176957253392,10359.078450041274,11174.731425124322,10584.232637181107,8367.131631488177,5824.597137567387,5114.401609544371,6111.253826791603,6601.668392417033,5783.660972594372,4023.5649999392986,2700.4381373691776,3322.896056797433,4279.037096013716,4327.905223345792,3424.9437845690386,2253.529483116188,2195.9313925953147,2991.353167442223,3317.9656601771057,2846.726010547422,1919.6467410691123,1661.5259743927145,2427.6957617614885,2991.6939287016853,2872.4245234520695,2168.010995426089,1517.6691828583957,1819.9290171311677,2420.3394904425127,2554.4946550476175,2109.6956517418876,1447.2861431490574,1444.7596377699092,2032.5165326685735,2356.907830431314,2145.670455190059,1558.3961839197877,1240.9827973896827,1664.7174369146235,2098.8795776809466,2087.965558020581,1635.2269914574863,1160.978363692569,1364.9883345447151,1856.6408979786277,2025.0887217526627,1743.8191245457303,1256.0207878322512,1204.913060659327,1650.1425058811576,1939.941446021703,1813.7838202850346,1382.2341781549635,1151.7139408186576,1489.4704821004498,1852.3893912494354
b 12 80,No.2 spread,41335.34734887733,39254.9416482418,33497.44335300743,25448.858789543734,17289.828938605373,11947.574416355068,11135.087329389851,11824.194279113015,11142.809904768557,8845.51626222976,6252.3670502128025,5498.597298249293,6449.524143269617,6911.606062644205,6057.85499091537,4268.265540712902,2956.452232442506,3565.7165951339625,4513.682886731972,4550.432011625478,3627.3197067599945,2454.383328683298,2392.7479680023666,3175.416910396951,3495.5378673779987,3009.6426232602457,2073.4489095570048,1812.1824475723486,2569.744532467794,3137.63646343547,3014.6043989500076,2302.689599296446,1660.002294270712,1959.2863412134889,2559.4027273609768,2692.191943421348,2239.5363552945378,1575.572755110038,1566.907032991124,2148.5370267780095,2473.587141197087,2256.893870807233,1664.0378455125856,1349.0290650428935,1769.3687360789647,2206.6434686877406,2194.9142805242614,1738.255428658999,1270.1663287220467,1472.9654190665065,1965.1357276242688,2134.5730643112465,1849.104126568333,1360.5464200432652,1308.0222991313558,1750.0449258488893,2042.034611200948,1913.9888740201573,1480.230650263844,1251.657353453394,1586.3643851813433,1951.6746793147443
b 12 85,No.2 spread,41785.22667020039,39705.576215632886,33945.87592328958,25875.94583745474,17633.687926129478,12059.192363503262,10956.236883153011,11529.057770555804,10835.477007128797,8545.89752575712,5936.400561903455,5189.137451671465,6193.971483186131,6693.4377508076595,5869.299408548623,4107.990455197527,2837.165012287689,3498.4525767586874,4456.531074977183,4495.036789550461,3585.648918837409,2455.0772058189214,2444.0828566968107,3230.3798430474058,3542.8890293390327,3047.7242177677635,2086.2209907242272,1760.1245723239774,2487.016225461434,3050.09200722781,2929.965877836606,2224.8910251235925,1598.5942147695284,1927.2944941952826,2536.452014658779,2669.736320682204,2216.8482150132286,1550.605456487399,1539.6172248550672,2120.5950227717844,2444.5659129817404,2229.1654634001547,1640.7789238532757,1333.7440688087192,1757.7265113648164,2192.405624217022,2177.721392157713,1718.5174654733328,1246.9744479740218,1451.4214061613682,1945.59378550941,2116.263668691008,1833.0217456125476,1346.787697140257,1294.8894963496402,1735.2380329559323,2025.0345052285622,1895.836441044049,1460.860403180424,1230.5487396840972,1566.0173628540197,1931.318651873759
b 12 90,No.2 spread,43444.23658307637,41308.10180257191,35396.282826979535,27128.874582576882,18717.583031690418,13033.982095940391,11780.939617459911,12212.052242149424,11412.034744457598,9030.81091022495,6368.826028107745,5593.666262859576,6568.280647845823,7049.076879343583,6197.82561528413,4421.46588584773,3176.2670372284033,3809.184975888131,4746.992090756877,4766.820647674752,3827.2848024406776,2665.1695917349416,2608.252878376827,3373.5839709630263,3681.1968904912446,3174.653076426135,2210.2681276007943,1906.396112324644,2643.814824103892,3215.8454020306385,3094.821977216608,2387.0728439554036,1773.033384118748,2092.2785984042125,2695.129441075043,2823.3912281416815,2358.5317564537013,1682.2952441932139,1656.4549164331725,2231.140688702036,2557.8959066413177,2339.9565322231715,1750.287922101747,1451.4481766885997,1875.1046830433245,2313.221956956426,2297.688281898868,1833.5983855384761,1362.6144163098731,1558.467914059637,2050.643005956274,2221.871714731711,1934.6704679804502,1448.1816889005852,1397.9725076209893,1838.2152052248798,2131.227143882326,2000.8358410556305,1564.5785098593155,1336.9472126608769,1669.4214830087624,2036.7108466827451
b 13 40,No.2 spread,29705.633749208147,28069.998399102355,23514.95790907824,17034.59991536764,10164.657560016294,5397.59045479809,5784.679628115797,7401.30166153915,7339.358554613138,5634.199047675359,3343.072162255901,2704.5519322862456,3911.7773537571106,4533.976522486975,3959.745015483097,2443.699955186783,965.6727539756813,1862.8210145683997,2873.478079652675,2996.3100506774817,2266.2281464415732,1164.8358974588566,1163.1386977983548,1998.8111594339985,2324.3012810875784,1939.9996269658957,1057.417980701405,721.2336157004223,1545.4020203466907,2067.9034066924423,1985.4580891949101,1368.832139052276,675.9509121465884,1035.393371165073,1622.4806739882745,1757.7779706045228,1377.0640155556587,709.3387204465636,702.8521402483725,1310.6419037122412,1610.322002281285,1436.9641476609588,898.0726913591038,558.9098903285842,1040.3736400405783,1445.8297714643113,1443.8425589449291,1039.997518397829,528.2651029965162,758.8309265853037,1233.6572807786056,1386.745581534268,1140.446154586776,654.4505927045182,588.6019685550879,1048.232178260929,1311.6205519594837,1201.9771572939258,793.5201171879257,534.4275394885117,904.7282631020884,1241.5277471648922
b 13 45,No.2 spread,30954.930280612458,29266.13407083107,24566.933217096852,17897.92455525565,10880.645711894585,6106.638414991108,6365.719763059012,7884.606304240941,7760.117849681644,5983.527436190147,3647.293680380038,2981.497661922439,4154.25394870921,4765.980622697135,4162.455299697353,2609.5852248093806,1169.8343717781602,2023.9844963802132,3039.0276066639235,3159.3356333102774,2407.791551938136,1289.367792000107,1255.6155935169556,2084.090872973666,2410.9657814249354,2013.4291832829783,1120.0102636939848,819.1797497015148,1649.680398271323,2181.760691285965,2094.385773101213,1465.790317236136,791.5534854528347,1140.2411246279999,1727.4678550669937,1861.2314008124592,1467.8098904010953,793.1010813046909,775.986859691509,1383.1072078847433,1689.7396574363538,1512.8764092244053,968.0351695829077,638.8119942987336,1112.9452685464191,1523.9886873138869,1520.579756603739,1107.8929623566244,600.290875513658,823.919852794691,1302.6599990035193,1458.652284990739,1206.9065379910742,720.2584837399885,659.2476581053049,1117.5860881773644,1385.6112672076029,1273.271223948244,860.239519349943,606.0070680304092,970.1063642429532,1311.6408837531444
b 13 50,No.2 spread,32500.77606082414,30737.84046243803,25838.608722041517,18911.202206951057,11700.021401100701,6949.466687763255,7161.332845634804,8577.760049195678,8351.002300333112,6466.520004049226,4114.402535801164,3533.7317428483684,4688.197273583497,5264.891445757194,4592.477476247796,2971.6777677482987,1584.7601270267721,2350.6777983456914,3356.315652074133,3464.9330917580414,2674.1658543532344,1529.8015635496527,1451.9604225319267,2264.815378713438,2596.1735306170995,2181.1495506823726,1272.3297620541514,983.1483969402215,1807.1291091274572,2356.150749170862,2265.878819602485,1620.5020596801926,955.5672067273616,1284.3525976593842,1873.6125190922294,2006.3190824052956,1596.7963768303666,922.6006114374723,917.9766389149147,1526.4315813965059,1841.4333369073245,1657.324219623887,1101.9206318764534,776.2306701767504,1231.9072154760547,1649.607826524209,1644.329926351466,1219.8983319855495,721.8924572110876,940.4112405719613,1424.5562398586837,1584.8116877474213,1324.89933038021,836.0455928505205,774.9894416650643,1229.351379240378,1504.220892174916,1388.5836450686961,970.2845386786546,724.7514876204358,1081.8142895297765,1430.0528115341212
b 13 55,No.2 spread,33621.92127286477,31818.191822250956,26808.427928694313,19736.470722343438,12407.475939263397,7595.920402928214,7652.015131579184,8976.075934603703,8702.261420794272,6770.136916190694,4377.735502981776,3741.029898124306,4856.486251655753,5425.024556257155,4737.494451037495,3095.4535936641846,1702.2274090069193,2437.619537751439,3441.288295530313,3544.8370802836803,2739.6292234076977,1592.9096052612954,1535.1029358327557,2353.323075407018,2683.898862345271,2259.0019858933056,1350.451119985034,1086.5519467851873,1905.5435558275885,2457.303643124968,2361.941239417072,1707.05175476187,1045.6707168650637,1363.3885301753037,1952.2370202126888,2084.818532977088,1668.4818650702418,991.1313989735421,978.0422058656509,1583.2405124812865,1901.4029405110666,1714.3774677260822,1154.6751946075549,833.4554512805048,1287.247330643598,1708.705358710556,1702.7920919709757,1273.990353233672,781.3792842477683,997.8821124432451,1483.0971030925357,1644.3421446378568,1380.455036314911,890.736109136108,830.5604125681527,1283.5246714618606,1561.1309032956428,1443.9663530097905,1023.609689543756,781.6951277045298,1135.9326231755233,1486.859975118172
b 13 60,No.2 spread,35217.85993150768,33341.35872838486,28136.31777139272,20816.119691140037,13308.748024452872,8510.4043608489,8524.159882045027,9748.657109456808,9372.024909410879,7337.880392231036,4927.7091985350025,4332.984568516464,5414.167339565833,5940.360063827662,5185.4153418636915,3484.024216969471,2122.731459898042,2795.6792552694806,3778.615874246765,3861.540988480228,3015.0972013611554,1848.0147983572515,1767.9614667916117,2571.821661993353,2902.888176180407,2460.2416933306154,1540.1641543657288,1276.0294373071952,2079.6765271473737,2640.9111813343593,2539.0018655063873,1867.3360181381672,1217.4105255130812,1533.0938355709868,2125.9347047275633,2257.2269104671154,1826.755032223189,1152.6328629887125,1144.2237133343897,1744.087125550536,2066.3006431723693,1870.5961193006535,1301.4386529834771,986.4048555946545,1428.6075214341777,1855.4621456372884,1847.290447558048,1408.0606202299336,922.1733546347219,1130.7756386708973,1618.256164617884,1782.4278011668537,1511.0494255404815,1020.8321600075551,963.6033872665666,1413.777018863894,1697.0345052970054,1576.6936932915362,1152.3621879066638,917.2244143478817,1265.2141577757243,1621.403822727703
b 13 65,No.2 spread,36634.937521909014,34700.34280033703,29338.88875705529,21817.029321538754,14149.616829091729,9288.351316278495,9187.85098342625,10311.662556370879,9854.266688603886,7748.455087146807,5334.372141953782,4786.338485519914,5857.8525499506495,6355.545915467422,5551.007526786775,3808.4675743509456,2465.9687277088833,3093.37384814002,4052.940006799715,4113.911579971225,3233.6240567048803,2056.0573731154336,1976.5045522132286,2774.721665941373,3106.5777628585743,2651.987798631034,1727.1236438504518,1454.8845763703318,2233.2191009322282,2795.647022395427,2685.415492675187,1995.9159739021015,1341.348493670828,1652.7781482368491,2252.975316990286,2387.498770411351,1951.4929910325086,1286.3406969293424,1285.7083915555932,1879.5824179847036,2201.4532908814363,1996.7761197833802,1419.3783625846008,1110.3721147000401,1548.9132340277915,1981.180361812113,1972.2790251734655,1526.5737854351137,1045.0838624390817,1244.1361741709513,1730.3444251963356,1895.6209586603252,1618.4572901390811,1127.6552697000802,1072.3466022789391,1521.0523453446683,1808.6415837139682,1686.2388329775629,1258.957397892825,1026.7528492416745,1369.5615198146115,1729.0939131905973
b 13 70,No.2 spread,37544.601485315325,35586.81893120057,30161.67642381904,22552.369608639445,14793.416076477713,9802.51551098053,9501.074245173715,10529.527514407971,10041.823637710864,7910.1452488579835,5445.149010176235,4815.087931184078,5854.4580803416875,6355.327746002899,5556.317580883416,3811.8316424438035,2459.5329100999015,3087.6248543545016,4052.5748914576575,4115.408815960835,3235.376157462953,2066.9233339582665,2009.457816827114,2813.5605850386437,3143.781936686675,2685.087969541163,1762.1418720584743,1500.6401820585668,2278.065796178507,2839.7426746807982,2726.598558655662,2033.87080264801,1381.5059918984114,1690.5408714905032,2290.046464090117,2424.293431417316,1986.2674979944309,1320.3063457520261,1315.3647445659267,1906.5015490958747,2228.970380054085,2023.2279826007366,1443.1100612794703,1129.7345176262183,1564.5936295233191,1997.3951305450316,1988.2782239028513,1541.3698866122613,1062.0929700318907,1264.6953894309245,1752.9369520480932,1918.9184601868994,1641.0913021432896,1151.8159679182008,1099.0100079982874,1547.2401404053103,1834.9809864584413,1711.493647365038,1283.023882617358,1050.7019939119984,1392.1400606916918,1752.2787607055752
