,,0x3e1c,0x300b,0x1805,0x1004,0xc02,0x99c,0x802,0x6dd,0x601,0x556,0x4ce,0x45e,0x401,0x3b2,0x36e,0x333,0x300,0x2d3,0x2ab,0x287,0x267,0x249,0x22f,0x216,0x200,0x1eb,0x1d9,0x1c7,0x1b7,0x1a8,0x199,0x18c,0x180,0x174,0x169,0x15f,0x155,0x14c,0x143,0x13b,0x133,0x12b,0x124,0x11e,0x117,0x111,0x10b,0x105,0x100,0xfb,0xf5,0xf1,0xec,0xe8,0xe3,0xdf,0xdb,0xd7,0xd4,0xd0,0xcc,0xc9
b 8 95,Shock kt,599564.8569544536,583604.7357293483,538081.653921695,469704.4637336011,388531.5020351781,306539.3802416315,235844.53437986606,185860.28945991353,158351.2093922919,145246.8743766727,136179.2684908004,126103.44685028671,115124.3297959242,105159.66148212679,97295.36439207457,91110.38185910389,85692.83892996843,80708.73027244309,76420.59046564832,73012.11012596317,70167.65680561907,67349.10757079591,64327.874408623495,61349.98602468591,58821.892817695705,56882.44771681192,55303.14420740376,53766.33531022045,52157.36305240183,50581.522459474865,49167.594945661964,47913.858376535274,46730.40910571414,45581.60299902039,44534.433422653594,43661.078502871045,42926.94114584328,42207.75582906673,41415.92572315705,40588.521845028525,39842.44835610478,39250.77794887338,38776.052014799294,38325.17526346899,37849.52935607991,37376.4187928036,36952.32465730737,36578.890521934525,36219.31256406617,35858.46556935831,35533.78906569829,35293.82127399781,35133.38340045928,34987.15441457313,34794.41802737211,34562.45163807161,34358.068331689436,34237.42586354159,34192.15430249024,34169.11190690498,34133.74266630498,34100.4959363924
b 8 100,Shock kt,632738.4240271454,615900.9525758574,567874.8356985615,495736.124745215,410093.71188458754,323579.72783742385,248973.8849691372,196207.1757832562,167150.75240243558,153304.63519559748,143732.5957153017,133103.57150410686,121519.39284599967,110999.31980109106,102691.21777886011,96156.30772175065,90436.10734564395,85177.88338369507,80655.93952952816,77061.62328461948,74061.16137777765,71087.26895473334,67899.19959590814,64756.41524342652,62087.56317050606,60039.47846624952,58371.78726766593,56749.752866900744,55052.1316752752,53389.39138305316,51897.03612361133,50573.42441013688,49324.128479096405,48111.73185178375,47006.72245190465,46084.94709297263,45309.82480107903,44550.423609808284,43714.5038155719,42841.17364159865,42053.655253470504,41429.01350447027,40927.84966316771,40452.061124084095,39950.290957188474,39451.13195201332,39003.46557807449,38609.08702855461,38229.38027463795,37848.5359340158,37506.00832392754,37252.84718181618,37083.49360482397,36929.07296578411,36725.61015597721,36480.78943863151,36265.039256345655,36137.59166236359,36089.7066068401,36065.42744201048,36028.28539850456,35993.37293368776
b 9 55,Shock kt,326293.46735471627,317821.66249361285,293655.67812223866,257348.07825416478,214210.798693392,170526.11247742677,132553.03414940144,105041.81355833016,88956.07254714241,80573.92476629662,74879.07861856198,69228.75790351651,63479.18094896445,58385.85220567727,54299.09062345074,50900.228910184356,47748.1480629932,44774.01403617599,42226.0686707419,40270.623660453915,38745.66018318595,37315.75313184023,35786.45955954858,34223.60992634983,32812.21235791341,31644.44105042412,30654.281880858147,29729.485173491696,28836.864232220687,28022.6278334491,27318.085645298215,26679.98110122485,26034.347606329167,25361.285232578823,24717.605277001887,24174.184829145066,23740.627595768037,23360.291344752055,22973.59040806062,22572.291015536863,22190.01656767586,21851.552840028275,21544.620618043384,21243.26352886446,20947.218160027096,20685.773013726543,20481.298791783982,20317.615885718606,20152.78455230209,19961.93758395948,19761.22248720587,19587.642755459474,19459.365343345213,19361.295475010676,19268.919846029738,19178.058069328894,19104.73633989039,19058.410024865298,19024.454519997264,18979.551664344293,18921.810622552515,18878.262890738333
b 9 60,Shock kt,356706.49565799505,347446.97438113065,321033.4722765661,281347.31987694453,234192.00699531537,186431.23965343955,144904.30246963634,114806.0747963388,97200.61367905769,88030.2301777732,81811.09262411321,75647.43335828978,69375.83007143752,63818.53160638629,59357.800854651214,55646.689639007396,52204.52563023861,48956.41442685531,46173.095591264115,44035.81458147174,42367.6530828894,40802.55221333694,39128.31515747027,37416.89945755111,35870.59978046908,34590.63043953329,33505.505809698516,32492.953020963243,31516.654917654796,30626.770831715126,29857.169646039223,29160.390874709185,28455.535020818563,27720.779851175343,27018.075049652376,26424.754283225466,25951.29332109386,25535.856511784616,25113.364888755164,24674.770538313936,24256.74405016282,23886.388467865483,23550.42246375687,23220.64729623526,22896.857761107593,22611.033294178593,22387.54882801787,22208.679755182937,22028.585959676417,21820.075422132875,21600.74755989621,21411.001837980875,21270.713270825578,21163.461576244565,21062.51687977049,20963.293099551793,20883.22601536892,20832.585772560808,20795.39796109073,20746.238395927623,20683.08626100207,20635.48137888982
b 9 65,Shock kt,387169.9711780275,377118.4473917501,348445.45058074075,305363.6809616341,254172.4517890104,202322.89783323085,157242.13906942934,124575.92940630345,105485.26262008371,95562.16301882394,88844.84303264014,82183.26996169306,75395.90306469597,69372.89491363488,64530.01774762221,60494.81173805307,56750.085329420246,53217.08306858629,50190.15180261653,47865.572964078725,46050.82953316509,44348.16622687764,42526.67878922551,40663.86784199356,38979.18607135008,37583.20070803279,36399.5374689023,35296.476516279414,34234.93132394798,33269.05496497237,32434.983122937414,31680.53117578053,30917.315852766595,30121.169846530058,29358.960231828718,28714.490412444455,28199.345599514567,27746.864133313968,27286.833082102203,26809.644159781466,26355.12123408605,25952.63842334812,25587.751100613288,25229.812370841515,24878.4909400564,24568.33312318577,24325.671148484176,24131.263155044846,23935.44471933686,23708.786057083995,23470.408261114968,23264.14558474583,23111.58796275836,22994.973444447383,22885.32972260331,22777.64098514328,22690.736703268904,22635.695621316278,22595.19532126259,22541.7114859583,22473.0996178247,22421.412311737207
b 9 70,Shock kt,418016.891911807,407172.87584642984,376239.250323122,329760.99542985024,274534.27099165,218597.27630028527,169959.52371419934,134703.22575063212,114072.63695619722,103317.70867843731,96017.19974181289,88774.67057981013,81392.94474677533,74836.14299762956,69562.0341745657,65176.48079819079,61122.66694611336,57311.766600697556,54055.78204414627,51561.12426201051,49616.08283937106,47789.53112722033,45832.07731240829,43828.0314368634,42015.26884211977,40514.15747946741,39242.851086945884,38058.9800624326,36919.44514399437,35881.58678508963,34983.79266700499,34169.98400539253,33345.61869794016,32485.521228275487,31662.47734877987,30967.213318442387,30412.2484400819,29925.445861172506,29430.667639970183,28917.106734648572,28427.410244695606,27993.232356189004,27599.22813677936,27212.657125191432,26833.360173755984,26498.618380239765,26236.75136746168,26026.928967659762,25815.553630803697,25570.87217643163,25313.49757943489,25090.723621326248,24925.90619131152,24799.98289294391,24681.750093786563,24565.745542232344,24472.162268514356,24412.85879982717,24369.14691047768,24311.398787910453,24237.35469876114,24181.593599310305
b 9 75,Shock kt,448903.3148742836,437260.8751612016,404049.14633788954,354146.2729495858,294846.6367681273,234777.90382065103,182537.9476972496,144659.59133629425,122488.62911136067,110935.05298937466,103103.98722761023,95341.37306428094,87428.21960282144,80395.22205418651,74733.3693165415,70022.05285735807,65666.20970659718,61571.552365929885,58072.78756957915,55391.16279986187,53299.575455769664,51335.496119211675,49231.07030516556,47076.339524928786,45126.42083996976,43510.91700515242,42142.76740156836,40869.75308025084,39645.68760040065,38531.78474972513,37568.81801318581,36696.28597924249,35812.517930072194,34890.29186942318,34007.49487174505,33261.354555235135,32665.366489447482,32142.320418177882,31610.68024256222,31058.884221195436,30532.657439201703,30065.977850900155,29642.481794566265,29227.151737068543,28819.84303046697,28460.483136190145,28179.357180267645,27954.063717277222,27727.094771563487,27464.379332047825,27188.005092908013,26948.69448945496,26771.542768705156,26636.17968272671,26509.182797960304,26384.665728100572,26284.206514185207,26220.458876831854,26173.378323446243,26111.23990847881,26031.67454182215,25971.793291705744
b 9 80,Shock kt,480097.593490498,467650.2204664005,432141.87677832635,378786.7516699327,315381.68810941203,251148.57709422882,195277.64911108543,154753.97692488958,131024.08163887067,118657.20336544914,110284.57059767727,101994.01554224493,93544.41493318306,86032.72326364175,79982.41218559432,74945.46148777856,70287.88460430405,65909.58351981113,62167.72886181822,59298.223695917775,57058.617771021774,54955.259566376524,52702.14896574742,50395.23103010902,48306.81768294446,46575.533786001186,45108.85491969605,43744.51258894829,42433.1150687751,41239.75722410879,40207.77151824291,39272.531118222236,38325.54583045941,37337.79128143161,36392.423252232606,35593.25410588156,34954.73049255615,34394.4368134568,33825.25414508724,33234.699129451175,32671.46761020889,32171.819787214154,31718.381168307555,31273.889456953355,30838.24832855522,30454.050051668164,30153.539191238015,29912.715428804524,29670.12495696654,29389.351223276157,29093.94463364129,28838.058213993503,28648.53597987555,28503.70954484997,28367.941400927222,28234.915987518394,28127.584676835344,28059.384445161846,28008.909550200722,27942.342940484414,27857.218749547006,27793.194158289483
b 9 85,Shock kt,511295.95345591125,498042.2707016794,460233.22244049876,403419.16424376273,335899.64766583254,267491.39048589696,207978.65962800052,164802.60078017617,139514.88760408355,126343.5735343201,117441.31306484675,108634.3982045675,99658.17821372476,91675.17343375346,85240.91753595772,79880.03792889423,74920.08398745414,70255.68535873145,66267.02541206162,63205.33069655751,60813.508343129826,58567.3043475147,56162.87016641433,53702.25163036202,51475.08894317527,49629.00262229549,48065.767004404755,46612.7050892138,45216.84495919544,43946.80559055241,42848.16827483147,41851.98579669737,40842.909341422375,39790.19251418861,38782.39379203219,37930.05708343612,37248.72219142923,36650.88852759982,36043.93613003695,35414.497617454734,34814.23873284092,34281.67475185676,33798.38163618064,33324.813456912496,32860.88742236793,32451.831457917444,32131.83107505797,31875.2854163335,31616.81033439587,31317.670976967234,31002.91378030187,30730.156707956423,30528.02072864254,30373.55351095216,30228.89982351503,30087.299456238103,29973.056331650318,29900.372135023452,29846.469109119007,29775.437107719717,29684.720342419983,29616.53200179529
b 9 90,Shock kt,542603.6541262448,528541.6687562355,488426.12886041135,428144.09771971905,356498.62683222344,283902.14397431625,220733.78424351796,174891.71596252336,148034.37918329032,134050.02137439043,124611.9410103192,115282.91589819668,105773.5279274785,97312.01193116154,90487.11741638702,84797.28368257666,79532.15822977,74581.23147944298,70347.6311835179,67097.50533370764,64558.30629368005,62174.25758901488,59622.94692526669,57012.04972526622,54648.260061592104,52688.14701497247,51027.98055126358,49485.017983343496,48003.07318501447,46654.62479391267,45487.783768117915,44429.467516532066,43357.53595889976,42239.49980491677,41169.25700020062,40264.000170064974,39540.265419019874,38905.36860032363,38261.10746826151,37593.17738759949,36956.18853475057,36390.90864114351,35877.877093805866,35375.28380408861,34883.0780488835,34449.13808948209,34109.60138542577,33837.274439138564,33562.84833427603,33245.27521248452,32911.105001582255,32621.430296220467,32406.657304417404,32242.551956232353,32089.035788469522,31938.892974059832,31817.76771980578,31740.617048593827,31683.287677416105,31607.779439989932,31511.454575997206,31439.091579000422
b 9 95,Shock kt,574128.7500046983,559255.0669739768,516823.30180530675,453058.50377145153,377269.08658884943,300465.1618021336,233622.0251189543,185094.8156487644,156648.69911688886,141834.08174851714,131846.1693180404,121983.11487108034,111929.34798584321,102978.56907308998,95753.44373255201,89726.86078088522,84150.5363731594,78908.44297369671,74426.43249282181,70985.5780333835,68297.82233041494,65775.60017029347,63077.597596226195,60316.886420984214,57817.11549454722,55743.754240459,53987.494902824576,52355.43250075499,50788.09369708422,49361.79978571408,48127.22737626502,47007.21920886339,45872.898556522225,44690.06338153225,43557.94738641627,42600.34938899186,41834.7276706724,41163.131663221415,40481.711549577456,39775.19771807626,39101.16735707731,38502.712385995066,37959.43405071923,37427.35105304792,36906.51104077804,36447.47561888273,36088.33285992186,35800.26472134148,35509.98842664436,35174.09563906336,34820.607910401,34514.08042376723,34286.70812664012,34112.98542329743,33950.619429478735,33791.942472780116,33663.938445209504,33582.31743369008,33521.54956421223,33441.54678548097,33339.595023959184,33263.04535934975
b 9 100,Shock kt,605490.3531914141,589806.1946572306,545061.4735867303,477818.13350154925,397888.5117268924,316879.42743510276,246363.5104404967,195158.07616493275,165140.89211850858,149522.05843580622,139010.7759506081,128635.94727113366,118054.41566892143,108624.91230271099,101004.31161164874,94641.15389997888,88750.78336300094,83212.97516534162,78477.4043876841,74841.103096752,72001.28095289007,69338.88952030001,66493.68755283472,63584.04040575063,60950.42999483235,58766.97260947388,56918.342679623354,55200.94097163942,53551.498676986295,52049.76884723583,50748.75981539205,49567.245146113,48369.83097445679,47120.949162025456,45925.56943449095,44914.48447660851,44106.35512792922,43398.061658662824,42680.029800017765,41935.84279022557,41225.82699403328,40595.19923595319,40022.48388407944,39461.46966805868,38912.31460066548,38428.32185803313,38049.60753437389,37745.80001690591,37439.68989885262,37085.52900183906,36712.81241353014,36389.55057707025,36149.71580971171,35966.51741432191,35795.433911034685,35628.332923067544,35493.52860523881,35407.480352688486,35343.284960661316,35258.77628153738,35151.17774491059,35070.42693402828
